plot_id,plot_info_id,plot_location,main_crop_onplot,Season,plot_area_hectare,plot_tenure,other_plot_tenure,hh_decision,plot_soil_fertility,surrounding_plot,other_surrounding_plot,intercropping_plot,push_pull_plot,plot_irrigated,fertilizer_on,insecticide_on,herbicide_on,harvested_dry,crop_suffer_FAW,perc_lost_FAW,crop_suffer_Sborer,perc_lost_Sborer,crop_suffer_Striga,perc_lost_Striga,crop_suffer_TutaAbsoluta,percent_lost_TutaAbsoluta,FAW_first_strategy-control_FAW_one,FAW_first_strategy-specify_other_strategy_FAW_one,FAW_first_strategy-effectiveness_FAW_one,FAW_second_strategy-control_FAW_two,FAW_second_strategy-specify_other_strategy_FAW_two,FAW_second_strategy-effectiveness_FAW_two,FAW_third_strategy-control_FAW_three,FAW_third_strategy-specify_other_strategy_FAW_three,FAW_third_strategy-effectiveness_FAW_three,Stemborer_first_strategy-control_Stemborer_first,Stemborer_first_strategy-specify_other_strategy_Stemborer_first,Stemborer_first_strategy-effectiveness_Stemborer_first,Stemborer_second_strategy-control_Stemborer_second,Stemborer_second_strategy-specify_other_strategy_Stemborer_second,Stemborer_second_strategy-effectiveness_Stemborer_second,Stemborer_third_strategy-control_Stemborer_third,Stemborer_third_strategy-specify_other_strategy_Stemborer_third,Stemborer_third_strategy-effectiveness_Stemborer_third,Striga_first_strategy-control_Striga_first,Striga_first_strategy-specify_other_Striga_first,Striga_first_strategy-effective_control_Striga_first,Striga_second_strategy-control_Striga_second,Striga_second_strategy-specify_other_Striga_second,Striga_second_strategy-effective_control_Striga_second,Striga_third_strategy-control_Striga_third,Striga_third_strategy-specify_other_Striga_third,Striga_third_strategy-effective_control_Striga_third,TutaAbsoluta_first_strategy_count,TutaAbsoluta_first_strategy-control_TutaAbsoluta_first,TutaAbsoluta_first_strategy-other_strategies_control_TutaAbsoluta_first,TutaAbsoluta_first_strategy-effective_strategy_control_TutaAbsoluta_first,TutaAbsoluta_second_strategy_count,TutaAbsoluta_second_strategy-control_TutaAbsoluta_second,TutaAbsoluta_second_strategy-other_strategies_control_TutaAbsoluta_second,TutaAbsoluta_second_strategy-effective_strategy_control_TutaAbsoluta_second,TutaAbsoluta_third_strategy_count,TutaAbsoluta_third_strategy-control_TutaAbsoluta_third,TutaAbsoluta_third_strategy-other_strategies_control_TutaAbsoluta_third,TutaAbsoluta_third_strategy-effective_strategy_control_TutaAbsoluta_third,constraints_for_maize_production_count,constraints_for_tomato_production_count,PARENT_KEY,KEY
202107054410,2,Guaro ,Tomato,Long_rain_season_LongRain,0.06,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,No,,No,No,No,No,100.0,,,,,,,Yes,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Training_on_Pest_and_disease_management,,Medium,3,Improved_seed,,Medium,3,None,,,3,3,uuid:228971f6-97ee-406b-9ace-f84a795e49f0,uuid:228971f6-97ee-406b-9ace-f84a795e49f0/sclamp/Season_Information[2]
202107053135,1,Yila,Maize,Short_rain_season_ShortRain,0.5,Owned,,Head_and_spouse_jointly,Low,Farmeland,,No,No,No,Yes,No,No,700.0,Yes,25.0,No,,No,,,,Mechanically_Remove_The_Insect,,Medium,None,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:dfcf2dfa-9c94-4f8f-9761-411de8640ffc,uuid:dfcf2dfa-9c94-4f8f-9761-411de8640ffc/sclamp/Season_Information[1]
202107055637,2,Guaro ,Tomato,Short_rain_season_ShortRain,0.01,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,No,,No,No,No,No,100.0,,,,,,,Yes,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Training_on_Pest_and_disease_management,,Medium,3,Mechanically_Remove_The_Insect,,Medium,3,None,,,3,3,uuid:dfcf2dfa-9c94-4f8f-9761-411de8640ffc,uuid:dfcf2dfa-9c94-4f8f-9761-411de8640ffc/sclamp/Season_Information[2]
202107055823,1,Guaro ,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,No,No,No,No,No,No,300.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:083e78e8-d166-4a73-a805-7bbae10a725d,uuid:083e78e8-d166-4a73-a805-7bbae10a725d/sclamp/Season_Information[1]
202107051243,2,Guaro ,Tomato,Short_rain_season_ShortRain,0.01,Owned,,Head_and_spouse_jointly,Low,Farmeland,,No,,No,No,No,No,10.0,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:083e78e8-d166-4a73-a805-7bbae10a725d,uuid:083e78e8-d166-4a73-a805-7bbae10a725d/sclamp/Season_Information[2]
202107051311,1,Guti,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,No,No,No,No,No,500.0,Yes,30.0,Yes,25.0,No,,,,Mechanically_Remove_The_Insect,,Low,None,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:7de654f9-7d97-4dd2-9580-fe378ba28caa,uuid:7de654f9-7d97-4dd2-9580-fe378ba28caa/sclamp/Season_Information[1]
202107052559,1,Adole,Maize,Short_rain_season_ShortRain,0.5,Owned,,Head_and_spouse_jointly,Good,Forest,,No,No,No,Yes,No,No,700.0,Yes,35.0,Yes,30.0,No,,,,Mechanically_Remove_The_Insect,,Low,None,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:f54cb2eb-ec09-4515-babd-1def87a4fa23,uuid:f54cb2eb-ec09-4515-babd-1def87a4fa23/sclamp/Season_Information[1]
202107054314,2,Chare,Tomato,Long_rain_season_LongRain,0.125,Owned,,Head_and_spouse_jointly,Good,Farmeland,,No,,No,No,No,No,300.0,,,,,,,Yes,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Training_on_Pest_and_disease_management,,Medium,3,None,,,3,,,,3,3,uuid:f54cb2eb-ec09-4515-babd-1def87a4fa23,uuid:f54cb2eb-ec09-4515-babd-1def87a4fa23/sclamp/Season_Information[2]
202107053507,1,Garo,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Good,Farmeland,,Yes,No,No,Yes,No,No,600.0,Yes,20.0,Yes,15.0,No,,,,Mechanically_Remove_The_Insect,,Low,None,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:08d6ed29-8496-4177-a17f-df29fde9b399,uuid:08d6ed29-8496-4177-a17f-df29fde9b399/sclamp/Season_Information[1]
202107055102,2,Garo,Tomato,Long_rain_season_LongRain,0.125,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,No,,No,Yes,No,No,200.0,,,,,,,Yes,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Training_on_Pest_and_disease_management,,Medium,3,None,,,3,,,,3,3,uuid:08d6ed29-8496-4177-a17f-df29fde9b399,uuid:08d6ed29-8496-4177-a17f-df29fde9b399/sclamp/Season_Information[2]
202107051313,1,Garo,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Good,Farmeland,,Yes,No,No,Yes,No,No,250.0,Yes,20.0,Yes,15.0,No,,,,Mechanically_Remove_The_Insect,,Medium,None,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:c101093c-7b22-4fa0-bde8-faf20c711a99,uuid:c101093c-7b22-4fa0-bde8-faf20c711a99/sclamp/Season_Information[1]
202107054209,1,Garo,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Good,Farmeland,,Yes,No,No,Yes,No,No,300.0,Yes,30.0,Yes,20.0,No,,,,Mechanically_Remove_The_Insect,,Low,None,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:25d63d8e-2db7-44f1-af9a-bd83564760c2,uuid:25d63d8e-2db7-44f1-af9a-bd83564760c2/sclamp/Season_Information[1]
202107050401,2,Garo,Tomato,Long_rain_season_LongRain,0.0325,Owned,,Head_and_spouse_jointly,Good,Farmeland,,No,,No,No,No,No,150.0,,,,,,,Yes,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Training_on_Pest_and_disease_management,,Medium,3,None,,,3,,,,3,3,uuid:25d63d8e-2db7-44f1-af9a-bd83564760c2,uuid:25d63d8e-2db7-44f1-af9a-bd83564760c2/sclamp/Season_Information[2]
202107050136,1,Goro,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Medium,Settlement,,No,No,No,No,No,No,200.0,Yes,5.0,Yes,5.0,No,,,,Mechanically_Remove_The_Insect,,Low,Manure_Application,,Low,None,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:81d5d5bb-48a6-45fd-989f-4ccafcec1198,uuid:81d5d5bb-48a6-45fd-989f-4ccafcec1198/sclamp/Season_Information[1]
202107052334,2,Goro 1,Maize,Short_rain_season_ShortRain,0.375,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,No,No,No,No,No,No,800.0,Yes,7.0,Yes,3.0,No,,,,Mechanically_Remove_The_Insect,,Medium,None,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:81d5d5bb-48a6-45fd-989f-4ccafcec1198,uuid:81d5d5bb-48a6-45fd-989f-4ccafcec1198/sclamp/Season_Information[2]
202107052535,3,Goro ,Tomato,Long_rain_season_LongRain,0.01,Owned,,Head_and_spouse_jointly,Medium,Settlement,,No,,Yes,No,No,No,125.0,,,,,,,Yes,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Mechanically_Remove_The_Insect,,Low,3,None,,,3,,,,3,3,uuid:81d5d5bb-48a6-45fd-989f-4ccafcec1198,uuid:81d5d5bb-48a6-45fd-989f-4ccafcec1198/sclamp/Season_Information[3]
202107054526,1,Goro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_,Medium,Farmeland,,No,No,No,No,Yes,No,400.0,Yes,17.0,Yes,15.0,No,,,,Other,Chemical,Medium,Mechanically_Remove_The_Insect,,Low,None,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:eb82f24e-d4cd-4f3c-be41-7edf0a9a8a5a,uuid:eb82f24e-d4cd-4f3c-be41-7edf0a9a8a5a/sclamp/Season_Information[1]
202107054526,2,Goro,Tomato,Long_rain_season_LongRain,0.0625,Owned,,Head_,Medium,Settlement,,No,,Yes,No,No,No,50.0,,,,,,,Yes,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Mechanically_Remove_The_Insect,,Low,3,None,,,3,,,,3,3,uuid:eb82f24e-d4cd-4f3c-be41-7edf0a9a8a5a,uuid:eb82f24e-d4cd-4f3c-be41-7edf0a9a8a5a/sclamp/Season_Information[2]
202107051732,1,Goro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_,Medium,Farmeland,,Yes,No,No,No,No,No,200.0,Yes,15.0,Yes,5.0,No,,,,Mechanically_Remove_The_Insect,,Medium,Manure_Application,,Low,None,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:1ad9a45a-af6b-4166-af88-595f4f4d99a8,uuid:1ad9a45a-af6b-4166-af88-595f4f4d99a8/sclamp/Season_Information[1]
202107051732,2,Wenze dare,Tomato,Long_rain_season_LongRain,0.125,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,No,,Yes,No,No,No,10.0,,,,,,,Yes,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Mechanically_Remove_The_Insect,,Low,3,None,,,3,,,,3,3,uuid:1ad9a45a-af6b-4166-af88-595f4f4d99a8,uuid:1ad9a45a-af6b-4166-af88-595f4f4d99a8/sclamp/Season_Information[2]
202107051748,1,Goro,Maize,Short_rain_season_ShortRain,0.5,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,800.0,Yes,35.0,Yes,10.0,No,,,,Mechanically_Remove_The_Insect,,Low,Other,Malaton,Medium,Manure_Application,,Low,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:aa9b389b-2f82-40f9-9d31-ad21265fe6ab,uuid:aa9b389b-2f82-40f9-9d31-ad21265fe6ab/sclamp/Season_Information[1]
202107051748,2,Wenze ategeb,Tomato,Long_rain_season_LongRain,0.25,Owned,,Head_and_spouse_jointly,Good,Farmeland,,Yes,,Yes,No,Yes,No,400.0,,,,,,,Yes,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Chemicals,,Medium,3,Improved_seed,,High,3,None,,,3,3,uuid:aa9b389b-2f82-40f9-9d31-ad21265fe6ab,uuid:aa9b389b-2f82-40f9-9d31-ad21265fe6ab/sclamp/Season_Information[2]
202107055300,1,Guaro ,Maize,Short_rain_season_ShortRain,0.0625,Owned,,Head_and_spouse_jointly,Medium,Settlement,,No,No,No,No,No,No,100.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:6f008acd-72f5-4090-972e-6792d582a070,uuid:6f008acd-72f5-4090-972e-6792d582a070/sclamp/Season_Information[1]
202107050738,2,Denba,Maize,Short_rain_season_ShortRain,0.25,Rented_shared_in,,Head_and_spouse_jointly,Medium,Farmeland,,No,No,Yes,No,No,No,400.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:6f008acd-72f5-4090-972e-6792d582a070,uuid:6f008acd-72f5-4090-972e-6792d582a070/sclamp/Season_Information[2]
202107052449,1,Guaro ,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_other_household_member,Medium,Settlement,,No,No,Yes,No,No,No,100.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:9366504c-075d-410f-b08b-c5955287367b,uuid:9366504c-075d-410f-b08b-c5955287367b/sclamp/Season_Information[1]
202107054755,1,Guaro ,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Low,Settlement,,No,No,No,No,No,No,200.0,Yes,33.0,No,,No,,,,Mechanically_Remove_The_Insect,,Medium,None,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:0ccaf4e7-0b51-4734-825d-3faf9626b940,uuid:0ccaf4e7-0b51-4734-825d-3faf9626b940/sclamp/Season_Information[1]
202107050838,2,Meda,Maize,Short_rain_season_ShortRain,0.375,Rented_shared_in,,Head_and_spouse_jointly,Medium,Farmeland,,No,No,No,No,No,No,400.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:0ccaf4e7-0b51-4734-825d-3faf9626b940,uuid:0ccaf4e7-0b51-4734-825d-3faf9626b940/sclamp/Season_Information[2]
202107043133,1,Dengle,Maize,Short_rain_season_ShortRain,0.5,Owned,,Head_and_spouse_jointly,Good,Forest,,Yes,No,No,No,No,No,500.0,No,,Yes,10.0,No,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:33c2acc9-fded-4592-918e-188debdf39af,uuid:33c2acc9-fded-4592-918e-188debdf39af/sclamp/Season_Information[1]
202107041939,1,Guaro ,Maize,Short_rain_season_ShortRain,0.5,Owned,,Head_and_other_household_member,Medium,Settlement,,Yes,No,No,Yes,No,No,350.0,No,,Yes,10.0,No,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:91267268-8ab7-4726-8f92-6bad2b3f3e41,uuid:91267268-8ab7-4726-8f92-6bad2b3f3e41/sclamp/Season_Information[1]
202107042644,1,Guaro ,Tomato,Short_rain_season_ShortRain,0.005,Owned,,Head_and_spouse_jointly,Good,Settlement,,No,,Yes,No,No,No,80.0,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:7fe20cac-bd34-4689-bfd2-115dcf5dea16,uuid:7fe20cac-bd34-4689-bfd2-115dcf5dea16/sclamp/Season_Information[1]
202107045458,1,Guaro ,Maize,Short_rain_season_ShortRain,0.125,Rented_shared_in,,Head_and_spouse_jointly,Medium,Forest,,Yes,No,Yes,No,No,No,200.0,No,,No,,Yes,10.0,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,3,,,,3,,,,3,,,,3,3,uuid:682aa77a-1ef3-4e34-9f02-b49ffc1e9426,uuid:682aa77a-1ef3-4e34-9f02-b49ffc1e9426/sclamp/Season_Information[1]
202107043052,1,Guaro ,Maize,Short_rain_season_ShortRain,0.0625,Owned,,Head_,Medium,Settlement,,No,No,No,No,No,No,100.0,No,,Yes,10.0,No,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:acbb5ece-f5f3-4317-bb62-2807f8833c4b,uuid:acbb5ece-f5f3-4317-bb62-2807f8833c4b/sclamp/Season_Information[1]
202107045124,1,Guaro ,Tomato,Short_rain_season_ShortRain,0.002,Owned,,Head_,Medium,Settlement,,No,,Yes,No,No,No,0.0,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:a4eda4f9-ffcf-4815-8191-5d8dd00cc84d,uuid:a4eda4f9-ffcf-4815-8191-5d8dd00cc84d/sclamp/Season_Information[1]
202107033449,1,Teter,Maize,Short_rain_season_ShortRain,1.0,Rented_shared_in,,Head_and_spouse_jointly,Medium,Bush,,No,No,No,No,No,No,500.0,No,,Yes,10.0,No,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:fa54f281-74cb-40e3-9b5f-e9698802d402,uuid:fa54f281-74cb-40e3-9b5f-e9698802d402/sclamp/Season_Information[1]
202107034314,1,Guaro ,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Good,Settlement,,Yes,No,No,No,No,No,25.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:738e7111-4356-4302-a3d1-699569630ea0,uuid:738e7111-4356-4302-a3d1-699569630ea0/sclamp/Season_Information[1]
202107032815,1,Guaro ,Maize,Short_rain_season_ShortRain,0.05,Owned,,Head_,Medium,Settlement,,Yes,No,No,No,No,No,50.0,Yes,50.0,No,,No,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:9bcac9d7-1e1b-4b90-b695-695ec8a540d6,uuid:9bcac9d7-1e1b-4b90-b695-695ec8a540d6/sclamp/Season_Information[1]
202107035536,1,Guaro ,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_and_spouse_jointly,Medium,Settlement,,No,No,No,No,No,No,200.0,No,,Yes,30.0,No,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:556d0da5-17c8-4ed9-92b6-ea94af05d10e,uuid:556d0da5-17c8-4ed9-92b6-ea94af05d10e/sclamp/Season_Information[1]
202107032722,1,Guaro,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Medium,Settlement,,Yes,No,No,No,No,No,100.0,No,,Yes,10.0,No,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:569bc411-3a5a-4c06-a2d7-51719f7b5e7e,uuid:569bc411-3a5a-4c06-a2d7-51719f7b5e7e/sclamp/Season_Information[1]
202107035828,1,Guaro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_and_spouse_jointly,Medium,Settlement,,No,No,No,Yes,No,No,300.0,No,,Yes,25.0,No,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:baa4427f-2131-4311-928d-8774aede9500,uuid:baa4427f-2131-4311-928d-8774aede9500/sclamp/Season_Information[1]
202107032423,1,Guaro,Maize,Short_rain_season_ShortRain,0.05,Owned,,Head_,Medium,Settlement,,No,No,No,Yes,No,No,100.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:cfea33a9-855a-43e2-a673-d8deba46ee80,uuid:cfea33a9-855a-43e2-a673-d8deba46ee80/sclamp/Season_Information[1]
202107040948,1,Guwaro,Maize,Short_rain_season_ShortRain,0.3,Owned,,Head_,Medium,Farmeland,,Yes,Yes,No,Yes,No,No,500.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:f8da8ca1-7f96-4265-8306-899f8aadcb6e,uuid:f8da8ca1-7f96-4265-8306-899f8aadcb6e/sclamp/Season_Information[1]
202107040930,1,Guwaro,Tomato,Long_rain_season_LongRain,0.1,Owned,,Head_,Good,Farmeland,,Yes,,No,No,No,No,150.0,,,,,,,Yes,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Mechanically_Remove_The_Insect,,Medium,3,Mechanically_Remove_The_Insect,,Medium,3,Improved_seed,,Medium,3,3,uuid:0f189ae0-8619-4d6a-ac4a-726f7e89d826,uuid:0f189ae0-8619-4d6a-ac4a-726f7e89d826/sclamp/Season_Information[1]
202107040916,1,Guwaro,Maize,Short_rain_season_ShortRain,0.1,Owned,,Head_,Good,Farmeland,,No,No,No,No,No,No,100.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:63fa9f5b-c41f-4a15-a20f-e4c99e8da922,uuid:63fa9f5b-c41f-4a15-a20f-e4c99e8da922/sclamp/Season_Information[1]
202107040916,2,Guwaro,Tomato,Long_rain_season_LongRain,0.08,Owned,,Head_,Good,Farmeland,,No,,No,No,No,No,80.0,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:63fa9f5b-c41f-4a15-a20f-e4c99e8da922,uuid:63fa9f5b-c41f-4a15-a20f-e4c99e8da922/sclamp/Season_Information[2]
202107040854,1,Guwaro,Maize,Short_rain_season_ShortRain,0.3,Owned,,Head_,Good,Farmeland,,No,No,No,No,No,No,200.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:fb387cf3-aed4-4981-a3fc-c5271579e2d0,uuid:fb387cf3-aed4-4981-a3fc-c5271579e2d0/sclamp/Season_Information[1]
202107040854,2,Guwaro,Tomato,Long_rain_season_LongRain,0.12,Owned,,Head_,Good,Farmeland,,No,,No,No,No,No,70.0,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:fb387cf3-aed4-4981-a3fc-c5271579e2d0,uuid:fb387cf3-aed4-4981-a3fc-c5271579e2d0/sclamp/Season_Information[2]
202107040854,3,Guwaro,Tomato,Long_rain_season_LongRain,0.18,Owned,,Head_,Good,Farmeland,,No,,No,No,No,No,100.0,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:fb387cf3-aed4-4981-a3fc-c5271579e2d0,uuid:fb387cf3-aed4-4981-a3fc-c5271579e2d0/sclamp/Season_Information[3]
202107040837,1,Guwaro,Maize,Short_rain_season_ShortRain,0.3,Owned,,Head_,Good,Farmeland,,Yes,Yes,No,No,No,No,250.0,Yes,25.0,No,,No,,,,Push_pull_Technology,,Medium,Mechanically_Remove_The_Insect,,Medium,Mechanically_Remove_The_Insect,,Medium,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:e3726e42-495f-4a0a-9562-094c7e7a62ef,uuid:e3726e42-495f-4a0a-9562-094c7e7a62ef/sclamp/Season_Information[1]
202107040837,2,Guwaro,Tomato,Long_rain_season_LongRain,0.2,Owned,,Head_,Good,Farmeland,,No,,No,No,No,No,400.0,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:e3726e42-495f-4a0a-9562-094c7e7a62ef,uuid:e3726e42-495f-4a0a-9562-094c7e7a62ef/sclamp/Season_Information[2]
202107040821,1,Guwaro,Maize,Short_rain_season_ShortRain,0.3,Owned,,Head_,Medium,Farmeland,,Yes,Yes,No,Yes,No,No,500.0,Yes,20.0,Yes,10.0,No,,,,Push_pull_Technology,,Medium,Mechanically_Remove_The_Insect,,Low,Early_Planting,,Medium,Mechanically_Remove_The_Insect,,Medium,Mechanically_Remove_The_Insect,,Medium,Intercropping_With_Other_Crops,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:e8456076-a5a4-4652-8968-37a318fc252b,uuid:e8456076-a5a4-4652-8968-37a318fc252b/sclamp/Season_Information[1]
202107040821,2,Guwaro,Tomato,Long_rain_season_LongRain,0.1,Owned,,Head_,Good,Farmeland,,Yes,,Yes,No,No,No,100.0,,,,,,,Yes,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Mechanically_Remove_The_Insect,,Medium,3,Improved_seed,,Medium,3,Training_on_Pest_and_disease_management,,Medium,3,3,uuid:e8456076-a5a4-4652-8968-37a318fc252b,uuid:e8456076-a5a4-4652-8968-37a318fc252b/sclamp/Season_Information[2]
202107040806,1,Guwaro,Maize,Short_rain_season_ShortRain,0.5,Owned,,Head_,Good,Farmeland,,Yes,Yes,No,No,No,No,300.0,Yes,15.0,No,,No,,,,Mechanically_Remove_The_Insect,,Medium,Mechanically_Remove_The_Insect,,Medium,Uprooting_Infested_Plant_And_Burning,,Medium,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:bbdd87b8-6449-431a-ab0b-5d30d0a97165,uuid:bbdd87b8-6449-431a-ab0b-5d30d0a97165/sclamp/Season_Information[1]
202107040806,2,Guwaro,Tomato,Long_rain_season_LongRain,0.1,Owned,,Head_,Good,Farmeland,,Yes,,Yes,No,No,No,100.0,,,,,,,Yes,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Mechanically_Remove_The_Insect,,Medium,3,Mechanically_Remove_The_Insect,,Medium,3,Mechanically_Remove_The_Insect,,Medium,3,3,uuid:bbdd87b8-6449-431a-ab0b-5d30d0a97165,uuid:bbdd87b8-6449-431a-ab0b-5d30d0a97165/sclamp/Season_Information[2]
202107040749,1,Ela,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_,Medium,Farmeland,,No,No,No,No,No,No,300.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:1c8479e7-d31f-4037-94f1-8e542d47180f,uuid:1c8479e7-d31f-4037-94f1-8e542d47180f/sclamp/Season_Information[1]
202107040724,1,Guwaro,Maize,Short_rain_season_ShortRain,0.5,Owned,,Head_,Medium,Farmeland,,Yes,No,No,No,No,No,600.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:759099eb-d182-4da6-906c-d60a273d5014,uuid:759099eb-d182-4da6-906c-d60a273d5014/sclamp/Season_Information[1]
